1	2	1	2
2	28	7	28
3	992	31	992
4	8128	127	8128
5	261632	73	261632
6	1448424448	1414477	2096128
7	67100672	8191	67100672
8	1941802827776	16931177	536854528
9	753623571759104	5749691557	17179738112
10	23998307331473408	91546277357	137438691328
